Nr,1,1,2
Kod stacji,DsSniezkaObs,LbJarczWolaM,PmLebaRabka1
Wskaźnik,NO2,NO2,NO2
Czas uśredniania,24g,24g,24g
Jednostka,ug/m3,ug/m3,ug/m3
Kod stanowiska,DsSniezkaObs-NO2-24g,LbJarczWolaM-NO2-24g,PmLebaRabka1-NO2-24g
01/01/23 12:00,2.2999999999999998,6.6,2.2999999999999998
01/02/23 12:00,3,6.9,3
01/03/23 12:00,3,5.3,2.6
01/04/23 12:00,2.6,8.1999999999999993,3.6
01/05/23 12:00,2,3.3,1.3
01/06/23 12:00,2.6,3.3,3
01/07/23 12:00,2.2999999999999998,7.2,4.9000000000000004
01/08/23 12:00,3,6.2,6.6
01/09/23 12:00,3.3,8.5,8.9
01/10/23 12:00,3,13.5,3.6
01/11/23 12:00,3,12.2,5.3
01/12/23 12:00,2.6,9.1999999999999993,3
01/13/23 12:00,2,6.9,2.6
01/14/23 12:00,2,8.5,2
01/15/23 12:00,1.3,3.6,2
01/16/23 12:00,2,5.3,6.6
01/17/23 12:00,2.6,7.9,4.5999999999999996
01/18/23 12:00,5.9,10.5,
01/19/23 12:00,4.5999999999999996,9.1999999999999993,5.9
01/20/23 12:00,4.9000000000000004,4.5999999999999996,5.3
01/21/23 12:00,2.2999999999999998,7.6,1.3
01/22/23 12:00,3.9,5.6,2.2999999999999998
01/23/23 12:00,5.3,7.2,3.3
01/24/23 12:00,5.6,7.6,3.6
01/25/23 12:00,5.6,2.2999999999999998,4.3
01/26/23 12:00,7.6,6.6,5.9
01/27/23 12:00,5.3,7.2,2
01/28/23 12:00,2.2999999999999998,6.2,2.6
01/29/23 12:00,2.6,4.9000000000000004,3.6
01/30/23 12:00,3,7.6,2.2999999999999998
01/31/23 12:00,2,5.6,1.6
02/01/23 12:00,3.6,5.6,1
02/02/23 12:00,4.3,5.9,1.3
02/03/23 12:00,3.9,4.5999999999999996,4.3
02/04/23 12:00,3.6,3,0.7
02/05/23 12:00,3,6.6,3.6
02/06/23 12:00,6.2,25,2.2999999999999998
02/07/23 12:00,8.5,10.199999999999999,3.3
02/08/23 12:00,5.3,7.9,5.6
02/09/23 12:00,4.9000000000000004,11.2,3.9
02/10/23 12:00,5.6,10.5,4.9000000000000004
02/11/23 12:00,5.9,7.2,3.3
02/12/23 12:00,4.3,4.5999999999999996,3.9
02/13/23 12:00,3.3,6.2,3.9
02/14/23 12:00,4.3,11.2,2.2999999999999998
02/15/23 12:00,3,9.1999999999999993,6.6
02/16/23 12:00,3.6,16.100000000000001,12.8
02/17/23 12:00,4.3,10.199999999999999,6.6
02/18/23 12:00,5.6,3.3,3.6
02/19/23 12:00,5.3,4.3,5.3
02/20/23 12:00,4.9000000000000004,4.9000000000000004,3
02/21/23 12:00,3.3,4.5999999999999996,2
02/22/23 12:00,3.9,3.3,4.3
02/23/23 12:00,5.3,5.9,6.9
02/24/23 12:00,6.9,9.5,2.6
02/25/23 12:00,4.5999999999999996,5.9,1
02/26/23 12:00,4.9000000000000004,4.3,0.7
02/27/23 12:00,4.9000000000000004,4.9000000000000004,5.3
02/28/23 12:00,3,11.8,3.6
03/01/23 12:00,4.9000000000000004,15.1,3.6
03/02/23 12:00,6.6,9.9,4.3
03/03/23 12:00,7.2,9.1999999999999993,2
03/04/23 12:00,4.5999999999999996,3.9,2.6
03/05/23 12:00,3,5.6,1.3
03/06/23 12:00,3.9,7.6,1.6
03/07/23 12:00,4.5999999999999996,6.2,2
03/08/23 12:00,4.9000000000000004,5.9,3
03/09/23 12:00,5.6,3,7.6
03/10/23 12:00,3.6,5.9,3.6
03/11/23 12:00,4.3,4.9000000000000004,1.3
03/12/23 12:00,3.9,3.6,2
03/13/23 12:00,3.3,5.3,3
03/14/23 12:00,3,6.2,2.2999999999999998
03/15/23 12:00,2.6,12.2,2.2999999999999998
03/16/23 12:00,3.3,9.1999999999999993,5.3
03/17/23 12:00,3.9,4.9000000000000004,5.3
03/18/23 12:00,6.6,5.3,5.9
03/19/23 12:00,6.9,6.6,4.9000000000000004
03/20/23 12:00,6.6,8.1999999999999993,4.5999999999999996
03/21/23 12:00,4.3,10.199999999999999,3.6
03/22/23 12:00,3.9,7.2,3.3
03/23/23 12:00,5.3,7.2,2.6
03/24/23 12:00,6.2,6.9,2.6
03/25/23 12:00,4.5999999999999996,5.6,2.2999999999999998
03/26/23 12:00,5.6,6.2,2
